,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00016090000281110406,10.0,0.0,25,1024,0
1,1,0.0012749000452458858,10.0,1.0,25,1024,0
2,2,0.002410000015515834,10.0,2.0,25,1024,0
3,3,0.0035201000282540917,10.0,3.0,25,1024,0
4,4,0.0036087000044062734,10.0,4.0,25,1024,0
5,5,0.0058655000175349414,10.0,5.0,25,1024,0
6,6,0.005980000016279519,10.0,6.0,25,1024,0
7,7,0.006065000023227185,10.0,7.0,25,1024,0
8,8,0.006146900006569922,10.0,8.0,25,1024,0
9,9,0.010707900044508278,10.0,9.0,25,1024,0
10,10,0.011051700043026358,10.0,10.0,25,1024,0
11,11,0.011288200039416552,10.0,11.0,25,1024,0
12,12,0.011576800025068223,10.0,12.0,25,1024,0
13,13,0.011846200039144605,10.0,13.0,25,1024,0
14,14,0.01238319999538362,9.0,15.0,25,1024,0
15,15,0.01267359999474138,9.0,16.0,25,1024,0
16,16,0.012874400010332465,9.0,17.0,25,1024,0
17,17,0.014576000045053661,9.0,18.0,25,1024,0
18,18,0.014692299999296665,9.0,19.0,25,1024,0
19,19,0.0147821000427939,9.0,20.0,25,1024,0
20,20,0.01487250003265217,9.0,21.0,25,1024,0
21,21,0.014961800014134496,9.0,22.0,25,1024,0
22,22,0.015048400033265352,9.0,23.0,25,1024,0
23,23,0.015133500040974468,9.0,24.0,25,1024,0
24,24,0.015217300038784742,9.0,25.0,25,1024,0
25,25,0.015354800038039684,8.0,27.0,25,1024,0
26,26,0.015442600008100271,8.0,28.0,25,1024,0
27,27,0.01552880002418533,8.0,29.0,25,1024,0
28,28,0.015614400035701692,8.0,30.0,25,1024,0
29,29,0.015700899995863438,8.0,31.0,25,1024,0
30,30,0.015792899997904897,8.0,32.0,25,1024,0
31,31,0.0158860000083223,8.0,33.0,25,1024,0
32,32,0.015973900037351996,8.0,34.0,25,1024,0
33,33,0.01745320000918582,8.0,35.0,25,1024,0
34,34,0.017611000046599656,6.0,37.0,25,1024,0
35,35,0.017698900017421693,6.0,38.0,25,1024,0
36,36,0.017784700030460954,6.0,39.0,25,1024,0
37,37,0.017922100028954446,5.0,41.0,25,1024,0
38,38,0.018006800033617765,5.0,42.0,25,1024,0
39,39,0.018091700039803982,5.0,43.0,25,1024,0
40,40,0.018215899995993823,5.0,44.0,25,1024,0
41,41,0.01834670000243932,5.0,45.0,25,1024,0
42,42,0.01845510001294315,5.0,46.0,25,1024,0
43,43,0.01856450003106147,5.0,47.0,25,1024,0
44,44,0.018750899995211512,4.0,49.0,25,1024,0
45,45,0.01884910004446283,4.0,50.0,25,1024,0
46,46,0.01914690004196018,3.0,52.0,25,1024,0
47,47,0.019326800014823675,3.0,53.0,25,1024,0
48,48,0.019439099996816367,3.0,54.0,25,1024,0
49,49,0.019529999990481883,3.0,55.0,25,1024,0
50,50,0.019681200035847723,3.0,56.0,25,1024,0
51,51,0.019847100018523633,3.0,57.0,25,1024,0
52,52,0.020075500011444092,2.0,59.0,25,1024,0
53,53,0.02028040000004694,2.0,60.0,25,1024,0
54,54,0.020378899993374944,2.0,61.0,25,1024,0
55,55,0.020467600028496236,2.0,62.0,25,1024,0
56,56,0.020556400006171316,2.0,63.0,25,1024,0
57,57,0.020645200042054057,2.0,64.0,25,1024,0
58,58,0.02073380001820624,2.0,65.0,25,1024,0
59,59,0.020823400001972914,2.0,66.0,25,1024,0
60,60,0.020917800022289157,2.0,67.0,25,1024,0
61,61,0.021008300012908876,2.0,68.0,25,1024,0
62,62,0.021099200006574392,2.0,69.0,25,1024,0
63,63,0.021191800013184547,2.0,70.0,25,1024,0
64,64,0.021290300006512552,2.0,71.0,25,1024,0
65,65,0.024333600013051182,2.0,72.0,25,1024,0
66,66,0.024748500029090792,2.0,73.0,25,1024,0
67,67,0.025050099997315556,2.0,74.0,25,1024,0
68,68,0.02523610001662746,2.0,75.0,25,1024,0
69,69,0.025376100034918636,2.0,76.0,25,1024,0
70,70,0.02550720004364848,2.0,77.0,25,1024,0
71,71,0.025688900030218065,1.0,79.0,25,1024,0
72,72,0.025810300023294985,1.0,80.0,25,1024,0
73,73,0.025923000008333474,1.0,81.0,25,1024,0
74,74,0.026046100014355034,1.0,82.0,25,1024,0
75,75,0.026154100021813065,1.0,83.0,25,1024,0
76,76,0.026263500039931387,1.0,84.0,25,1024,0
77,77,0.026410599995870143,1.0,85.0,25,1024,0
78,78,0.02654460002668202,1.0,86.0,25,1024,0
79,79,0.02664200001163408,1.0,87.0,25,1024,0
80,80,0.026739599998109043,1.0,88.0,25,1024,0
81,81,0.026838199992198497,1.0,89.0,25,1024,0
82,82,0.026936300040688366,1.0,90.0,25,1024,0
83,83,0.027034300030209124,1.0,91.0,25,1024,0
84,84,0.02713290002429858,1.0,92.0,25,1024,0
85,85,0.02723340003285557,1.0,93.0,25,1024,0
86,86,0.027333100035320967,1.0,94.0,25,1024,0
87,87,0.02743499999633059,1.0,95.0,25,1024,0
88,88,0.02753550000488758,1.0,96.0,25,1024,0
89,89,0.027635800011921674,1.0,97.0,25,1024,0
90,90,0.027736100018955767,1.0,98.0,25,1024,0
91,91,0.027836800029035658,1.0,99.0,25,1024,0
92,92,0.027937500039115548,1.0,100.0,25,1024,0
93,93,0.028040600009262562,1.0,101.0,25,1024,0
94,94,0.028142100025434047,1.0,102.0,25,1024,0
95,95,0.028243000037036836,1.0,103.0,25,1024,0
96,96,0.02834459999576211,1.0,104.0,25,1024,0
97,97,0.028465000039432198,1.0,105.0,25,1024,0
98,98,0.028570800030138344,1.0,106.0,25,1024,0
99,99,0.02867339999647811,1.0,107.0,25,1024,0
100,100,0.028776800027117133,1.0,108.0,25,1024,0
101,101,0.02888550003990531,1.0,109.0,25,1024,0
102,102,0.02899040002375841,1.0,110.0,25,1024,0
103,103,0.029095100006088614,1.0,111.0,25,1024,0
104,104,0.02919980004662648,1.0,112.0,25,1024,0
105,105,0.02930480003124103,1.0,113.0,25,1024,0
106,106,0.02941130002727732,1.0,114.0,25,1024,0
107,107,0.02951640001265332,1.0,115.0,25,1024,0
108,108,0.02962159999879077,1.0,116.0,25,1024,0
109,109,0.029729100002441555,1.0,117.0,25,1024,0
110,110,0.029835499997716397,1.0,118.0,25,1024,0
111,111,0.02994179999222979,1.0,119.0,25,1024,0
112,112,0.030047900043427944,1.0,120.0,25,1024,0
113,113,0.030155799991916865,1.0,121.0,25,1024,0
114,114,0.030262899992521852,1.0,122.0,25,1024,0
115,115,0.030371000000741333,1.0,123.0,25,1024,0
116,116,0.030478700005915016,1.0,124.0,25,1024,0
117,117,0.030585600004997104,1.0,125.0,25,1024,0
118,118,0.03069300000788644,1.0,126.0,25,1024,0
119,119,0.030800300010014325,1.0,127.0,25,1024,0
120,120,0.030960500007495284,0.0,129.0,25,1024,0
121,0,0.00016090000281110406,10.0,0.0,75,1024,0
122,1,0.0012749000452458858,10.0,1.0,75,1024,0
123,2,0.002410000015515834,10.0,2.0,75,1024,0
124,3,0.0035201000282540917,10.0,3.0,75,1024,0
125,4,0.0036087000044062734,10.0,4.0,75,1024,0
126,5,0.0058655000175349414,10.0,5.0,75,1024,0
127,6,0.005980000016279519,10.0,6.0,75,1024,0
128,7,0.006065000023227185,10.0,7.0,75,1024,0
129,8,0.006146900006569922,10.0,8.0,75,1024,0
130,9,0.010707900044508278,10.0,9.0,75,1024,0
131,10,0.011051700043026358,10.0,10.0,75,1024,0
132,11,0.011288200039416552,10.0,11.0,75,1024,0
133,12,0.011576800025068223,10.0,12.0,75,1024,0
134,13,0.011846200039144605,10.0,13.0,75,1024,0
135,14,0.01238319999538362,9.0,15.0,75,1024,0
136,15,0.01267359999474138,9.0,16.0,75,1024,0
137,16,0.012874400010332465,9.0,17.0,75,1024,0
138,17,0.014576000045053661,9.0,18.0,75,1024,0
139,18,0.014692299999296665,9.0,19.0,75,1024,0
140,19,0.0147821000427939,9.0,20.0,75,1024,0
141,20,0.01487250003265217,9.0,21.0,75,1024,0
142,21,0.014961800014134496,9.0,22.0,75,1024,0
143,22,0.015048400033265352,9.0,23.0,75,1024,0
144,23,0.015133500040974468,9.0,24.0,75,1024,0
145,24,0.015217300038784742,9.0,25.0,75,1024,0
146,25,0.015354800038039684,8.0,27.0,75,1024,0
147,26,0.015442600008100271,8.0,28.0,75,1024,0
148,27,0.01552880002418533,8.0,29.0,75,1024,0
149,28,0.015614400035701692,8.0,30.0,75,1024,0
150,29,0.015700899995863438,8.0,31.0,75,1024,0
151,30,0.015792899997904897,8.0,32.0,75,1024,0
152,31,0.0158860000083223,8.0,33.0,75,1024,0
153,32,0.015973900037351996,8.0,34.0,75,1024,0
154,33,0.01745320000918582,8.0,35.0,75,1024,0
155,34,0.017611000046599656,6.0,37.0,75,1024,0
156,35,0.017698900017421693,6.0,38.0,75,1024,0
157,36,0.017784700030460954,6.0,39.0,75,1024,0
158,37,0.017922100028954446,5.0,41.0,75,1024,0
159,38,0.018006800033617765,5.0,42.0,75,1024,0
160,39,0.018091700039803982,5.0,43.0,75,1024,0
161,40,0.018215899995993823,5.0,44.0,75,1024,0
162,41,0.01834670000243932,5.0,45.0,75,1024,0
163,42,0.01845510001294315,5.0,46.0,75,1024,0
164,43,0.01856450003106147,5.0,47.0,75,1024,0
165,44,0.018750899995211512,4.0,49.0,75,1024,0
166,45,0.01884910004446283,4.0,50.0,75,1024,0
167,46,0.01914690004196018,3.0,52.0,75,1024,0
168,47,0.019326800014823675,3.0,53.0,75,1024,0
169,48,0.019439099996816367,3.0,54.0,75,1024,0
170,49,0.019529999990481883,3.0,55.0,75,1024,0
171,50,0.019681200035847723,3.0,56.0,75,1024,0
172,51,0.019847100018523633,3.0,57.0,75,1024,0
173,52,0.020075500011444092,2.0,59.0,75,1024,0
174,53,0.02028040000004694,2.0,60.0,75,1024,0
175,54,0.020378899993374944,2.0,61.0,75,1024,0
176,55,0.020467600028496236,2.0,62.0,75,1024,0
177,56,0.020556400006171316,2.0,63.0,75,1024,0
178,57,0.020645200042054057,2.0,64.0,75,1024,0
179,58,0.02073380001820624,2.0,65.0,75,1024,0
180,59,0.020823400001972914,2.0,66.0,75,1024,0
181,60,0.020917800022289157,2.0,67.0,75,1024,0
182,61,0.021008300012908876,2.0,68.0,75,1024,0
183,62,0.021099200006574392,2.0,69.0,75,1024,0
184,63,0.021191800013184547,2.0,70.0,75,1024,0
185,64,0.021290300006512552,2.0,71.0,75,1024,0
186,65,0.024333600013051182,2.0,72.0,75,1024,0
187,66,0.024748500029090792,2.0,73.0,75,1024,0
188,67,0.025050099997315556,2.0,74.0,75,1024,0
189,68,0.02523610001662746,2.0,75.0,75,1024,0
190,69,0.025376100034918636,2.0,76.0,75,1024,0
191,70,0.02550720004364848,2.0,77.0,75,1024,0
192,71,0.025688900030218065,1.0,79.0,75,1024,0
193,72,0.025810300023294985,1.0,80.0,75,1024,0
194,73,0.025923000008333474,1.0,81.0,75,1024,0
195,74,0.026046100014355034,1.0,82.0,75,1024,0
196,75,0.026154100021813065,1.0,83.0,75,1024,0
197,76,0.026263500039931387,1.0,84.0,75,1024,0
198,77,0.026410599995870143,1.0,85.0,75,1024,0
199,78,0.02654460002668202,1.0,86.0,75,1024,0
200,79,0.02664200001163408,1.0,87.0,75,1024,0
201,80,0.026739599998109043,1.0,88.0,75,1024,0
202,81,0.026838199992198497,1.0,89.0,75,1024,0
203,82,0.026936300040688366,1.0,90.0,75,1024,0
204,83,0.027034300030209124,1.0,91.0,75,1024,0
205,84,0.02713290002429858,1.0,92.0,75,1024,0
206,85,0.02723340003285557,1.0,93.0,75,1024,0
207,86,0.027333100035320967,1.0,94.0,75,1024,0
208,87,0.02743499999633059,1.0,95.0,75,1024,0
209,88,0.02753550000488758,1.0,96.0,75,1024,0
210,89,0.027635800011921674,1.0,97.0,75,1024,0
211,90,0.027736100018955767,1.0,98.0,75,1024,0
212,91,0.027836800029035658,1.0,99.0,75,1024,0
213,92,0.027937500039115548,1.0,100.0,75,1024,0
214,93,0.028040600009262562,1.0,101.0,75,1024,0
215,94,0.028142100025434047,1.0,102.0,75,1024,0
216,95,0.028243000037036836,1.0,103.0,75,1024,0
217,96,0.02834459999576211,1.0,104.0,75,1024,0
218,97,0.028465000039432198,1.0,105.0,75,1024,0
219,98,0.028570800030138344,1.0,106.0,75,1024,0
220,99,0.02867339999647811,1.0,107.0,75,1024,0
221,100,0.028776800027117133,1.0,108.0,75,1024,0
222,101,0.02888550003990531,1.0,109.0,75,1024,0
223,102,0.02899040002375841,1.0,110.0,75,1024,0
224,103,0.029095100006088614,1.0,111.0,75,1024,0
225,104,0.02919980004662648,1.0,112.0,75,1024,0
226,105,0.02930480003124103,1.0,113.0,75,1024,0
227,106,0.02941130002727732,1.0,114.0,75,1024,0
228,107,0.02951640001265332,1.0,115.0,75,1024,0
229,108,0.02962159999879077,1.0,116.0,75,1024,0
230,109,0.029729100002441555,1.0,117.0,75,1024,0
231,110,0.029835499997716397,1.0,118.0,75,1024,0
232,111,0.02994179999222979,1.0,119.0,75,1024,0
233,112,0.030047900043427944,1.0,120.0,75,1024,0
234,113,0.030155799991916865,1.0,121.0,75,1024,0
235,114,0.030262899992521852,1.0,122.0,75,1024,0
236,115,0.030371000000741333,1.0,123.0,75,1024,0
237,116,0.030478700005915016,1.0,124.0,75,1024,0
238,117,0.030585600004997104,1.0,125.0,75,1024,0
239,118,0.03069300000788644,1.0,126.0,75,1024,0
240,119,0.030800300010014325,1.0,127.0,75,1024,0
241,120,0.030960500007495284,0.0,129.0,75,1024,0
242,0,0.00016090000281110406,10.0,0.0,100,1024,0
243,1,0.0012749000452458858,10.0,1.0,100,1024,0
244,2,0.002410000015515834,10.0,2.0,100,1024,0
245,3,0.0035201000282540917,10.0,3.0,100,1024,0
246,4,0.0036087000044062734,10.0,4.0,100,1024,0
247,5,0.0058655000175349414,10.0,5.0,100,1024,0
248,6,0.005980000016279519,10.0,6.0,100,1024,0
249,7,0.006065000023227185,10.0,7.0,100,1024,0
250,8,0.006146900006569922,10.0,8.0,100,1024,0
251,9,0.010707900044508278,10.0,9.0,100,1024,0
252,10,0.011051700043026358,10.0,10.0,100,1024,0
253,11,0.011288200039416552,10.0,11.0,100,1024,0
254,12,0.011576800025068223,10.0,12.0,100,1024,0
255,13,0.011846200039144605,10.0,13.0,100,1024,0
256,14,0.01238319999538362,9.0,15.0,100,1024,0
257,15,0.01267359999474138,9.0,16.0,100,1024,0
258,16,0.012874400010332465,9.0,17.0,100,1024,0
259,17,0.014576000045053661,9.0,18.0,100,1024,0
260,18,0.014692299999296665,9.0,19.0,100,1024,0
261,19,0.0147821000427939,9.0,20.0,100,1024,0
262,20,0.01487250003265217,9.0,21.0,100,1024,0
263,21,0.014961800014134496,9.0,22.0,100,1024,0
264,22,0.015048400033265352,9.0,23.0,100,1024,0
265,23,0.015133500040974468,9.0,24.0,100,1024,0
266,24,0.015217300038784742,9.0,25.0,100,1024,0
267,25,0.015354800038039684,8.0,27.0,100,1024,0
268,26,0.015442600008100271,8.0,28.0,100,1024,0
269,27,0.01552880002418533,8.0,29.0,100,1024,0
270,28,0.015614400035701692,8.0,30.0,100,1024,0
271,29,0.015700899995863438,8.0,31.0,100,1024,0
272,30,0.015792899997904897,8.0,32.0,100,1024,0
273,31,0.0158860000083223,8.0,33.0,100,1024,0
274,32,0.015973900037351996,8.0,34.0,100,1024,0
275,33,0.01745320000918582,8.0,35.0,100,1024,0
276,34,0.017611000046599656,6.0,37.0,100,1024,0
277,35,0.017698900017421693,6.0,38.0,100,1024,0
278,36,0.017784700030460954,6.0,39.0,100,1024,0
279,37,0.017922100028954446,5.0,41.0,100,1024,0
280,38,0.018006800033617765,5.0,42.0,100,1024,0
281,39,0.018091700039803982,5.0,43.0,100,1024,0
282,40,0.018215899995993823,5.0,44.0,100,1024,0
283,41,0.01834670000243932,5.0,45.0,100,1024,0
284,42,0.01845510001294315,5.0,46.0,100,1024,0
285,43,0.01856450003106147,5.0,47.0,100,1024,0
286,44,0.018750899995211512,4.0,49.0,100,1024,0
287,45,0.01884910004446283,4.0,50.0,100,1024,0
288,46,0.01914690004196018,3.0,52.0,100,1024,0
289,47,0.019326800014823675,3.0,53.0,100,1024,0
290,48,0.019439099996816367,3.0,54.0,100,1024,0
291,49,0.019529999990481883,3.0,55.0,100,1024,0
292,50,0.019681200035847723,3.0,56.0,100,1024,0
293,51,0.019847100018523633,3.0,57.0,100,1024,0
294,52,0.020075500011444092,2.0,59.0,100,1024,0
295,53,0.02028040000004694,2.0,60.0,100,1024,0
296,54,0.020378899993374944,2.0,61.0,100,1024,0
297,55,0.020467600028496236,2.0,62.0,100,1024,0
298,56,0.020556400006171316,2.0,63.0,100,1024,0
299,57,0.020645200042054057,2.0,64.0,100,1024,0
300,58,0.02073380001820624,2.0,65.0,100,1024,0
301,59,0.020823400001972914,2.0,66.0,100,1024,0
302,60,0.020917800022289157,2.0,67.0,100,1024,0
303,61,0.021008300012908876,2.0,68.0,100,1024,0
304,62,0.021099200006574392,2.0,69.0,100,1024,0
305,63,0.021191800013184547,2.0,70.0,100,1024,0
306,64,0.021290300006512552,2.0,71.0,100,1024,0
307,65,0.024333600013051182,2.0,72.0,100,1024,0
308,66,0.024748500029090792,2.0,73.0,100,1024,0
309,67,0.025050099997315556,2.0,74.0,100,1024,0
310,68,0.02523610001662746,2.0,75.0,100,1024,0
311,69,0.025376100034918636,2.0,76.0,100,1024,0
312,70,0.02550720004364848,2.0,77.0,100,1024,0
313,71,0.025688900030218065,1.0,79.0,100,1024,0
314,72,0.025810300023294985,1.0,80.0,100,1024,0
315,73,0.025923000008333474,1.0,81.0,100,1024,0
316,74,0.026046100014355034,1.0,82.0,100,1024,0
317,75,0.026154100021813065,1.0,83.0,100,1024,0
318,76,0.026263500039931387,1.0,84.0,100,1024,0
319,77,0.026410599995870143,1.0,85.0,100,1024,0
320,78,0.02654460002668202,1.0,86.0,100,1024,0
321,79,0.02664200001163408,1.0,87.0,100,1024,0
322,80,0.026739599998109043,1.0,88.0,100,1024,0
323,81,0.026838199992198497,1.0,89.0,100,1024,0
324,82,0.026936300040688366,1.0,90.0,100,1024,0
325,83,0.027034300030209124,1.0,91.0,100,1024,0
326,84,0.02713290002429858,1.0,92.0,100,1024,0
327,85,0.02723340003285557,1.0,93.0,100,1024,0
328,86,0.027333100035320967,1.0,94.0,100,1024,0
329,87,0.02743499999633059,1.0,95.0,100,1024,0
330,88,0.02753550000488758,1.0,96.0,100,1024,0
331,89,0.027635800011921674,1.0,97.0,100,1024,0
332,90,0.027736100018955767,1.0,98.0,100,1024,0
333,91,0.027836800029035658,1.0,99.0,100,1024,0
334,92,0.027937500039115548,1.0,100.0,100,1024,0
335,93,0.028040600009262562,1.0,101.0,100,1024,0
336,94,0.028142100025434047,1.0,102.0,100,1024,0
337,95,0.028243000037036836,1.0,103.0,100,1024,0
338,96,0.02834459999576211,1.0,104.0,100,1024,0
339,97,0.028465000039432198,1.0,105.0,100,1024,0
340,98,0.028570800030138344,1.0,106.0,100,1024,0
341,99,0.02867339999647811,1.0,107.0,100,1024,0
342,100,0.028776800027117133,1.0,108.0,100,1024,0
343,101,0.02888550003990531,1.0,109.0,100,1024,0
344,102,0.02899040002375841,1.0,110.0,100,1024,0
345,103,0.029095100006088614,1.0,111.0,100,1024,0
346,104,0.02919980004662648,1.0,112.0,100,1024,0
347,105,0.02930480003124103,1.0,113.0,100,1024,0
348,106,0.02941130002727732,1.0,114.0,100,1024,0
349,107,0.02951640001265332,1.0,115.0,100,1024,0
350,108,0.02962159999879077,1.0,116.0,100,1024,0
351,109,0.029729100002441555,1.0,117.0,100,1024,0
352,110,0.029835499997716397,1.0,118.0,100,1024,0
353,111,0.02994179999222979,1.0,119.0,100,1024,0
354,112,0.030047900043427944,1.0,120.0,100,1024,0
355,113,0.030155799991916865,1.0,121.0,100,1024,0
356,114,0.030262899992521852,1.0,122.0,100,1024,0
357,115,0.030371000000741333,1.0,123.0,100,1024,0
358,116,0.030478700005915016,1.0,124.0,100,1024,0
359,117,0.030585600004997104,1.0,125.0,100,1024,0
360,118,0.03069300000788644,1.0,126.0,100,1024,0
361,119,0.030800300010014325,1.0,127.0,100,1024,0
362,120,0.030960500007495284,0.0,129.0,100,1024,0
